,gml_id,codigo,nombre_asp,cat_manejo,estatus,siglas_cat,nombre_ac,siglas_ac,descripcio,a_creacion,n_creacion,area,area_km,version,longitude,latitude,geometry
0,areas_silvestres_protegidas.1,P20,Isla del Coco,Parque Nacional,Estatal,PN,Marina Cocos,ACMC,Isla,1978,DE_ 8748_A,2331.67368586,23.3167368586,2019-11-19-001,-87.06087609098623,5.528893760868963,"POLYGON ((-87.04702572169984 5.555446232193514, -87.04702297133727 5.554911543694356, -87.04657546432749 5.55527970414993, -87.04646080124806 5.554830018839031, -87.04606671805871 5.554663200060386, -87.0458404317518 5.554354802671225, -87.0456419436808 5.55398997690086, -87.04516446797577 5.55399244071481, -87.04454655823868 5.553995628607091, -87.04474041817085 5.5534599237791, -87.04529926208518 5.552894194344896, -87.04540886067545 5.552358925399207, -87.04523788297962 5.55188138759219, -87.04473159879615 5.551743287272036, -87.04461838541629 5.551575016789489, -87.04512235545417 5.55126285221243, -87.04540148675768 5.550923704276125, -87.04545534710415 5.550473149607453, -87.04517130150963 5.54985548310916, -87.04449577783619 5.54957754267848, -87.04384747394617 5.549130605526616, -87.04308696957499 5.548712388890872, -87.04277642870734 5.548404422192109, -87.04221282022066 5.548041473423227, -87.04153758722187 5.547819810236017, -87.04086307569158 5.547738855150927, -87.04033462370474 5.548754702724815, -87.03971888033955 5.549180008661202, -87.03890681725824 5.549662609597715, -87.038459591553 5.550087047241333, -87.03739416750291 5.550458380558072, -87.03666664821002 5.550996830665562, -87.03647234663221 5.551448110425534, -87.0358535697732 5.551282436566188, -87.03543053662332 5.55094690085425, -87.03540000063109 5.550468633706386, -87.03506223712328 5.55032965697457, -87.0346405023156 5.550247396724258, -87.03435704054536 5.549742285516007, -87.034158416553 5.549349309647812, -87.0337937190716 5.549435610436192, -87.03345739668889 5.549578051577334, -87.03309370642111 5.549861345208143, -87.0325875653021 5.549751373459203, -87.03255660037286 5.549188679440789, -87.03219031937505 5.548965419036192, -87.0317108276482 5.548573882057242, -87.03229993325381 5.548430145473551, -87.03229705577756 5.547867307085767, -87.03212580126832 5.547333474984462, -87.03147793500622 5.546970945066537, -87.03102193273507 5.545678720102238, -87.03101776432878 5.544862603435049, -87.03129460671535 5.544073188334401, -87.03120804760401 5.543623349283767, -87.0307830117207 5.542893817613959, -87.03019089340702 5.542446568734712, -87.02982275128286 5.541857457146953, -87.02970609822702 5.541013772376478, -87.02942322224092 5.540621223043086, -87.0289175203695 5.540595670061866, -87.029028001162 5.540229248555027, -87.02955949229532 5.539804385991614, -87.02930413038446 5.53929912421153, -87.02865641907515 5.538964726087622, -87.02839991100086 5.538234326680324, -87.02811416987151 5.53727893471563, -87.02777612916226 5.537083664530185, -87.02797072690338 5.536688670577891, -87.02794063378849 5.536294824974678, -87.02796585274294 5.53573184044894, -87.02751131155787 5.534721024477958, -87.02728189235862 5.533793484849172, -87.02789549262174 5.532946064595003, -87.02758582750555 5.532806933545906, -87.02719104465355 5.532499380121076, -87.02786396856145 5.532270798762704, -87.02811273342758 5.531481530198092, -87.02864106980242 5.530437547489774, -87.02978758551971 5.529446691576825, -87.0301211789641 5.528769560804411, -87.02997731120013 5.528094870390992, -87.03025387400345 5.527249175739007, -87.0309530131679 5.526654605412203, -87.03182166898311 5.526256168106891, -87.032520661648 5.525633455882557, -87.03257339433105 5.524957762121922, -87.03414289904183 5.524302456079075, -87.0349026457972 5.524579996892176, -87.03530115121026 5.525619234632396, -87.03653649155865 5.52552848383346, -87.03749040005437 5.525326602365817, -87.03844430619809 5.525124719720797, -87.03982021273883 5.52506138588453, -87.04007068465478 5.524609822986311, -87.04037890739914 5.524467531429688, -87.04000977429885 5.523681433263214, -87.04026010331933 5.52320172843006, -87.04124251901628 5.523084124587047, -87.04222565278484 5.523107228414434, -87.04264377270403 5.522485951740454, -87.04236047695314 5.522008982602236, -87.04221674550102 5.521362443942618, -87.043054851741 5.520485733820191, -87.04386846196681 5.520312708652881, -87.04400701988659 5.519946147291231, -87.04344459708683 5.519808318560883, -87.04380568241741 5.519018480707348, -87.04430934764473 5.518650048129991, -87.04489999829295 5.518815874657546, -87.0448398046093 5.518028196965683, -87.04579469748019 5.518023301279873, -87.04624894715215 5.518977811288988, -87.04644884991718 5.519624058754149, -87.04723350789591 5.519282325539435, -87.04858144746403 5.519247264530038, -87.04880296273534 5.518626997684263, -87.04919327494471 5.518062149085006, -87.04992276517514 5.517917692892357, -87.04981402312062 5.51862180666878, -87.04990173332236 5.519296769815339, -87.05085460783155 5.518897884717729, -87.05197051776346 5.517428757717583, -87.0532562282589 5.516212039198214, -87.05434721317818 5.51536216820851, -87.05543689689875 5.514259024877521, -87.056947990303 5.513181857493834, -87.05891390803447 5.513171745295619, -87.05981131321458 5.512913849409766, -87.06045263982801 5.512010005262862, -87.06129343987944 5.511667974291114, -87.0624136389015 5.511043084425506, -87.0629737372294 5.510730639184813, -87.06412678116351 5.511034260408884, -87.06466298237689 5.511538050685994, -87.0648621724204 5.512043577154234, -87.06542501415733 5.512265810752242, -87.06587681947991 5.512741892433301, -87.0664655782623 5.512541862706977, -87.06671573462344 5.512034020289257, -87.06668201296799 5.510936664749244, -87.06707085640495 5.510090405598147, -87.067401217998 5.50879418007642, -87.0682944165861 5.507720187815509, -87.06907628714838 5.506843762033956, -87.07019733191422 5.506387713001768, -87.07117462757635 5.505285145216749, -87.07133734763612 5.504158638674294, -87.07130290435317 5.502920582283573, -87.07200224982478 5.502382283520881, -87.0721103929425 5.501565617704681, -87.07239036133844 5.501395323687157, -87.0723876152504 5.500860646954769, -87.07297115557444 5.499647546515749, -87.07319047682019 5.498605174807182, -87.07389603155136 5.49927693549004, -87.07485520669691 5.500116235615137, -87.07533566358791 5.500704728865408, -87.07567512458792 5.501181383579496, -87.07632162435885 5.501290612026318, -87.07725011641546 5.501623514762724, -87.07795032052942 5.501254057652436, -87.0784836165884 5.501195020001498, -87.07848752698145 5.501954819965521, -87.07812562805246 5.502575803274388, -87.0789414980202 5.502853000687469, -87.07900302643984 5.5038939176152, -87.07912028850308 5.504850122044329, -87.0797934245591 5.50467779137088, -87.08032947655258 5.505153423126295, -87.08092097222425 5.505488059162247, -87.08171151982407 5.506300067990373, -87.08212914485425 5.505594370970599, -87.08260990335245 5.506239133128638, -87.08210976943113 5.5072829549828, -87.08278363099541 5.507251323684277, -87.0835109003426 5.506684727827019, -87.08429723892222 5.506680653421905, -87.08351699945817 5.50786663424098, -87.08298500773533 5.508178945877652, -87.08335677657487 5.509471521466066, -87.0836069147581 5.508963680626918, -87.0845349829146 5.509212141548694, -87.0854354030715 5.509545168491846, -87.08608598014851 5.510442314643833, -87.08645717688914 5.511622322289241, -87.08778380531922 5.512909932537431, -87.08873879702426 5.512933113437058, -87.08963514534695 5.512478196010812, -87.09070494638625 5.51297917759293, -87.0911577822699 5.513652210180376, -87.09169764121094 5.514859472120943, -87.0919834369967 5.515814783446747, -87.09224202548985 5.516939083627138, -87.0915716604498 5.517646100827397, -87.09185775081986 5.518657692341183, -87.09253103445931 5.518513481479858, -87.09359705284467 5.51828280068074, -87.0941920704637 5.519292780419197, -87.09391780331829 5.52056055767036, -87.09327391762965 5.520957887822509, -87.09226523068659 5.521413401424601, -87.09159457162859 5.522064140523532, -87.09086745083039 5.52265889223025, -87.09016257547191 5.522127880159695, -87.08994184224171 5.522888841049401, -87.08986357391184 5.524043037471396, -87.08961504899749 5.524860426021765, -87.08939402392366 5.525565106653295, -87.09122008469383 5.525668157922133, -87.09119725976906 5.526681357873952, -87.09010167953895 5.52663078592099, -87.0892326714711 5.526944866433329, -87.08850919342761 5.528243130001009, -87.08829254954678 5.529792025746055, -87.08975849538567 5.530853751415881, -87.08987741082923 5.532119484044511, -87.08878810397545 5.53327895382514, -87.08780353297031 5.53297453345621, -87.08639856773307 5.532841148182896, -87.0855324675486 5.533718039896902, -87.08449756356521 5.534539529143289, -87.08379982161672 5.535387402330327, -87.08335644818875 5.536543506786229, -87.082994700984 5.53719264153136, -87.08254811362853 5.537729653618559, -87.08238485946778 5.538743592840815, -87.08219220503031 5.539504413167068, -87.08115641254604 5.540157060517246, -87.08011930278573 5.540556440475237, -87.07854944603802 5.541127441225095, -87.07725635445011 5.540909038157202, -87.07599207598099 5.540831188435625, -87.0743933942491 5.541261622945742, -87.07341375466511 5.541913971163013, -87.07276982674736 5.542311299285868, -87.07229761522386 5.54332685095252, -87.0715379941624 5.543077522585081, -87.07094805160524 5.543052445403003, -87.07038604843301 5.542999080359096, -87.0700162788749 5.54210046571072, -87.06891875875264 5.541684035822109, -87.06813323412148 5.541856961776376, -87.06695232942891 5.541609810633321, -87.06597049394978 5.541840035551666, -87.0650129664438 5.541338445770198, -87.06369337468408 5.541429707250549, -87.06265478306659 5.541547653457176, -87.06141900938799 5.541554050864511, -87.05987632042836 5.541956020534783, -87.05892560541548 5.542777055560365, -87.05794723780907 5.543682660070588, -87.05660273297013 5.544393162770959, -87.05618520991398 5.545127014732588, -87.05635836496162 5.546026664333109, -87.0567275442391 5.546812732224353, -87.0575432025376 5.547033648927513, -87.05827503804566 5.547339423663732, -87.05892290516752 5.547701915832522, -87.06010324814355 5.54783651321452, -87.06100316563796 5.548056987225797, -87.06167955532412 5.548503752603613, -87.06157287775275 5.54960183911298, -87.06126712641658 5.550222545966752, -87.06050792662619 5.550057629882306, -87.05971875404363 5.549527021491357, -87.0590708834025 5.549164531588828, -87.05859690222925 5.549842393721693, -87.0582898404703 5.550209829757446, -87.05784379772564 5.550859405020358, -87.05697544358111 5.551314174019355, -87.05638374411409 5.550951390524676, -87.05562367090545 5.550617618924109, -87.05483493308107 5.55017142656727, -87.05424352429122 5.549864922339277, -87.05371017368404 5.549923964509569, -87.05317798112625 5.550208137572169, -87.05239170603517 5.550240343666546, -87.05160528634472 5.550244407750874, -87.05157893756397 5.550582249447043, -87.05161006659998 5.551173074403799, -87.05152841421922 5.551680055164965, -87.05099592960023 5.551907944742098, -87.05032069360416 5.551686295860166, -87.04964733997902 5.551830485046385, -87.04911673481944 5.552424212694716, -87.0491197754264 5.553015183227688, -87.04937574116124 5.553632989783476, -87.04988332893411 5.554024358556394, -87.04999973235287 5.55481173798582, -87.04997584807275 5.555627986014539, -87.04997932607817 5.556303380937286, -87.04987031215087 5.556951214789161, -87.04911153343174 5.556870711139139, -87.04885686853163 5.556506178388883, -87.04840849267244 5.556705491061532, -87.04804510267722 5.557045075422973, -87.04773875431427 5.557553218835364, -87.04754055203753 5.557244678084347, -87.04736841090673 5.556542011097132, -87.04722479048445 5.555923623008168, -87.04702572169984 5.555446232193514))"
